,vehicle_id,data_installment,listing_price,data_make,data_model,data_year,data_mileage,data_transmission,doors,seat_capacity,assembled,engine_cc,peak_power,peak_torque,engine_type,fuel_type
1255,11131538,807,62280,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
1256,10894696,3718,286800,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1257,8994548,3059,235990,37,117,2022,0,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
1258,8890802,2930,225990,37,68,2022,0,0,5.0,5.0,0,1984.0,245.0,370.0,1,3
1260,8796146,1029,79390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
1261,11127134,3578,276000,37,19,2022,0,0,5.0,5.0,0,1984.0,280.0,350.0,1,3
1267,10977150,2074,159990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
1268,10540211,1688,130172,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
1269,10653937,542,41800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1270,10077442,1316,101480,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
1271,10080447,1619,124888,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1272,10934592,1852,142888,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1273,9319709,2151,165888,24,63,2022,0,0,5.0,10.0,0,1995.0,228.0,345.0,1,3
1274,9776084,961,74100,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
1275,9344797,1749,134888,24,121,2022,0,1,5.0,15.0,0,2499.0,136.0,330.0,1,0
1277,10729612,3729,287598,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
1279,11003066,1750,135000,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
1280,10535075,1290,99480,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1281,8705457,1290,99480,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1282,9209462,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
1283,10943025,1690,130388,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1284,10059393,2190,168888,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
1285,10282136,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
1286,9933358,1788,137900,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
1288,8097195,1182,91150,18,43,2021,0,1,2.0,2.0,1,1898.0,150.0,350.0,1,0
1290,8681911,1290,99480,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1291,11115371,1216,93800,31,131,2022,1,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1292,11115348,512,39500,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1293,11121075,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1294,11121011,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1295,8633007,2511,193700,25,34,2022,0,0,5.0,6.0,0,2488.0,194.0,258.0,1,3
1296,10008942,802,61859,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1297,10008971,1010,77873,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
1298,10008918,971,74890,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
1299,10013497,2284,176159,25,11,2022,0,0,4.0,5.0,1,1998.0,163.0,213.0,1,3
1300,8632852,1788,137952,25,33,2021,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
1301,9912210,2980,229888,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1302,8632497,2383,183800,25,34,2021,0,0,5.0,7.0,0,2488.0,194.0,258.0,1,3
1303,9392238,1690,130388,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1304,8855290,1387,106990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1305,10199288,1281,98800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1306,7891323,952,73400,29,21,2021,1,0,5.0,5.0,0,998.0,98.0,140.0,1,3
1307,7462384,458,35300,29,26,2021,1,0,4.0,5.0,0,998.0,68.0,91.0,1,3
1308,8855632,452,34870,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
1309,8855669,315,24320,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
1310,8855572,606,46750,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1311,11116749,1812,139800,13,99,2022,0,0,5.0,5.0,1,1496.0,143.0,210.0,0,1
1312,11077670,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1313,7639042,3369,259888,38,132,2022,0,0,5.0,5.0,0,1477.0,174.0,425.0,1,2
1315,10243643,934,72036,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
1316,9005848,497,38300,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1317,10291846,3732,287888,26,27,2022,0,0,4.0,5.0,1,1496.0,204.0,300.0,1,3
1319,9099921,777,59900,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1320,9823821,516,39800,7,75,2022,0,1,2.0,2.0,0,659.0,150.0,145.0,1,0
1321,8705824,1290,99480,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1322,11118000,2113,163000,34,82,2021,0,0,3.0,4.0,2,1460.0,102.0,130.0,1,3
1323,9446486,1080,83300,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
1324,6964658,1749,134888,28,127,2020,2500,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
1325,9627425,1217,93888,28,17,2022,0,0,4.0,5.0,0,999.0,101.0,152.0,1,3
1326,11117297,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1329,9865053,1825,140800,16,72,2022,0,0,5.0,5.0,0,1498.0,107.0,131.0,1,2
1330,8630837,1954,150700,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
1331,9142602,1338,103200,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
1332,10837305,957,73800,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
1333,9467344,483,37255,29,15,2022,0,0,5.0,5.0,0,998.0,68.0,91.0,1,3
1334,10837250,1006,77600,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1335,11104766,1942,149800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1338,10387174,497,38300,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1339,10983252,937,72300,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1341,7077187,765,59000,5,48,2022,0,1,4.0,5.0,0,1244.0,98.0,120.0,1,3
1342,9698717,975,75218,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1343,11103357,2175,167800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1344,11112946,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1345,11113075,1632,125900,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1346,10071029,1359,104800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
1347,10070646,1359,104800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
1348,10070578,1359,104800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
1350,11112157,3745,288888,38,29,2022,0,0,5.0,5.0,0,1496.0,413.0,660.0,0,1
1351,10045258,1852,142888,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1353,8939166,1387,106990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1354,10532343,3539,273000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1355,10666707,3487,269000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1356,10636219,3539,273000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1357,10636258,3539,273000,35,89,2022,0,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1359,10703983,3745,288888,35,89,2022,1,0,4.0,5.0,2,1496.0,287.0,450.0,0,1
1361,11072618,670,51700,29,26,2022,0,0,4.0,5.0,0,1329.0,95.0,121.0,1,3
1362,9714723,1316,101532,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1365,8893191,2930,225990,37,68,2022,1,0,5.0,5.0,0,1984.0,245.0,370.0,1,3
1366,9319296,1404,108276,36,76,2022,0,0,4.0,5.0,0,2393.0,150.0,400.0,1,0
1367,9329938,1074,82810,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1368,11111104,2175,167800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1369,11111116,1942,149800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1370,8598259,1282,98888,19,125,2022,0,0,4.0,5.0,0,1998.0,141.0,340.0,1,0
1371,8156564,691,53300,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
1372,7880141,2450,188990,37,117,2022,0,0,5.0,7.0,0,1395.0,150.0,250.0,1,3
1373,10918372,1372,105800,27,118,2022,0,1,4.0,5.0,1,2442.0,181.0,430.0,1,0
1374,9576593,1750,135000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1375,9566505,1750,135000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1376,9496718,3228,249000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1377,8665137,1750,135000,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1378,9576577,2372,183000,30,9,2022,0,0,5.0,7.0,0,1598.0,167.0,240.0,1,3
1379,10139919,3416,263500,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1380,11109012,1776,136999,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1381,11108950,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1382,11108929,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1383,8648717,1867,144000,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
1384,11107646,2175,167800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1385,11108155,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1386,11108102,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1387,10309900,1566,120800,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1388,11106555,2175,167800,2,22,2022,0,0,5.0,5.0,1,1496.0,204.0,310.0,0,1
1389,11104295,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
1392,10746609,503,38800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1393,9699428,948,73100,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
1394,8705766,1290,99480,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1396,9106085,1851,142800,36,74,2022,0,1,3.0,2.0,0,2494.0,102.0,260.0,1,0
1397,8742958,1024,79000,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1398,8620677,945,72900,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
1399,10902647,1172,90400,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1400,10081137,2204,169990,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
1401,10185890,3059,235990,37,117,2022,0,0,5.0,7.0,0,1984.0,220.0,350.0,1,3
1402,9814101,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1403,9109968,1042,80390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
1404,10497892,1182,91150,18,43,2022,0,1,2.0,2.0,1,1898.0,150.0,350.0,1,0
1405,9663097,1344,103670,25,0,2022,0,0,4.0,5.0,1,1496.0,116.0,148.0,1,3
1406,10692126,1752,135103,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1407,10635530,2193,169188,30,6,2022,0,0,5.0,5.0,0,1598.0,167.0,240.0,1,3
1408,8906372,1387,106990,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1409,8909392,967,74623,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1410,9211786,1011,78000,7,69,2022,0,1,2.0,2.0,1,1496.0,98.0,134.0,1,3
1411,10181334,932,71888,7,69,2022,0,1,5.0,2.0,1,1496.0,98.0,134.0,1,3
1412,11101990,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1413,11101962,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1414,11101936,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1415,11093441,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1416,9276475,1028,79300,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1417,10214117,493,38000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1418,10307382,1815,140000,9,105,2022,0,0,4.0,5.0,1,1996.0,179.0,420.0,1,0
1419,10990839,2178,168000,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
1420,10024479,2383,183800,25,34,2022,0,0,5.0,7.0,0,2488.0,194.0,258.0,1,3
1421,10063804,2367,182588,25,33,2022,0,0,5.0,5.0,0,2488.0,231.0,420.0,1,3
1422,9117162,1888,145600,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1423,10198552,1528,117900,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1424,10591076,1271,98000,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
1425,11046640,2184,168500,37,68,2022,0,0,5.0,5.0,0,1395.0,150.0,250.0,1,3
1426,11072282,707,54500,5,48,2022,0,1,5.0,2.0,0,1244.0,98.0,120.0,1,3
1427,11072234,1151,88800,10,124,2022,0,1,5.0,2.0,0,1998.0,129.0,193.0,1,3
1428,11021099,3656,281990,0,104,2022,0,0,5.0,5.0,1,1395.0,150.0,250.0,1,3
1429,7803883,2088,161059,25,3,2021,0,0,5.0,5.0,1,1998.0,165.0,213.0,1,3
1430,8006497,2232,172170,25,33,2021,0,0,5.0,5.0,0,2488.0,231.0,420.0,1,3
1431,8510112,1320,101800,31,130,2022,0,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
1432,10316251,2177,167888,9,105,2022,0,0,4.0,5.0,1,1996.0,213.0,500.0,1,0
1433,9872964,979,75500,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
1434,6843030,777,59900,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1435,8133998,1010,77900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1436,10770335,1837,141679,25,33,2022,1,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
1437,11064132,2528,195000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1438,9308782,789,60832,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1439,9308772,629,48500,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
1440,9898106,878,67710,29,18,2022,0,0,5.0,7.0,0,1496.0,106.0,138.0,1,3
1441,8638968,1037,80000,16,23,2022,1,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1442,10287167,3732,287888,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
1443,10611801,804,62000,31,50,2022,1,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
1444,10955979,1245,96000,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1445,10865089,804,62000,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
1446,8836859,1042,80390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
1447,10949268,948,73100,29,21,2022,0,0,5.0,5.0,0,998.0,98.0,140.0,1,3
1448,9566863,454,35000,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1449,8919279,757,58400,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1450,9967312,968,74700,29,18,2022,0,0,5.0,7.0,0,1495.0,103.0,136.0,1,3
1451,10124352,1322,102000,16,72,2022,0,0,5.0,5.0,0,1799.0,143.0,172.0,1,3
1452,8607232,467,35990,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
1453,8665094,3410,263000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1454,9566533,2372,183000,30,9,2022,0,0,5.0,7.0,0,1598.0,167.0,240.0,1,3
1455,10128708,3416,263500,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
1456,9925304,1596,123123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1457,10263360,1774,136819,9,105,2022,1,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1458,8923048,1322,102000,9,105,2022,1,1,4.0,5.0,1,2198.0,160.0,385.0,1,0
1459,9882564,446,34400,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1460,11091253,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1461,11090046,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1462,11089986,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1463,10546959,1773,136788,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
1464,9903051,1042,80360,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1465,10550990,1796,138561,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
1466,11036770,3721,287000,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
1468,10869010,1796,138552,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1469,10199904,1663,128300,36,41,2022,0,0,5.0,5.0,0,1798.0,140.0,172.0,1,3
1470,10128751,3027,233500,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1471,11066551,2541,196000,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1475,10644754,1840,141900,16,30,2022,0,0,5.0,5.0,0,1997.0,154.0,189.0,1,3
1476,10671451,1072,82700,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1478,11036040,1114,85900,36,126,2022,0,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1479,9005900,1801,138888,36,40,2022,0,0,4.0,5.0,1,1798.0,140.0,172.0,1,3
1480,11081793,1281,98800,25,0,2022,0,0,4.0,5.0,0,1496.0,150.0,145.0,1,3
1481,10718272,1188,91600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
1482,10718271,2222,171400,16,30,2022,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
1483,10718266,1175,90600,16,37,2022,0,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
1484,10867162,1137,87700,36,126,2022,1,0,4.0,5.0,0,1496.0,107.0,140.0,1,3
1485,10273225,3721,287000,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
1486,10025667,1723,132888,28,127,2022,0,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
1487,10026001,1862,143600,28,98,2022,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
1488,10025616,1036,79888,28,17,2022,0,0,4.0,5.0,0,999.0,101.0,152.0,1,3
1489,11080445,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1490,11080352,1400,108000,9,105,2022,0,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1491,11080335,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1492,10975493,3486,268888,38,132,2022,0,0,5.0,5.0,0,1477.0,265.0,425.0,1,2
1493,10974635,3486,268888,38,132,2022,0,0,5.0,5.0,0,1969.0,253.0,350.0,1,3
1494,11024055,3732,287900,26,27,2022,0,0,4.0,5.0,0,1496.0,204.0,300.0,1,3
1495,11079833,1776,137000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1496,8705643,1296,99980,27,138,2022,0,0,5.0,7.0,0,1499.0,105.0,141.0,1,3
1497,10166642,1484,114460,16,72,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
1499,10069234,625,48190,29,90,2022,0,0,5.0,5.0,0,1329.0,95.0,121.0,1,3
1501,10072396,2967,228888,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
1502,11076794,2833,218528,20,36,2022,0,0,5.0,8.0,0,2151.0,201.0,440.0,1,0
1503,11077929,2528,195000,20,36,2022,0,0,5.0,7.0,0,2151.0,201.0,440.0,1,0
1504,10999499,941,72580,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1506,11066330,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1507,11066298,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1509,11066216,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1510,11066193,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1512,11066174,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1513,11066136,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1515,11066105,3745,288888,38,132,2022,0,0,5.0,5.0,0,1496.0,408.0,660.0,0,1
1516,9336471,542,41800,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1517,9572037,1670,128800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
1518,8795466,1644,126788,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
1519,10927742,555,42800,31,79,2022,0,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
1520,9882578,446,34400,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1523,9461912,1670,128800,31,131,2022,0,0,5.0,5.0,0,1799.0,184.0,300.0,1,3
1524,10920114,1696,130788,33,134,2022,0,0,5.0,5.0,0,1995.0,156.0,196.0,1,3
1525,8937989,1010,77900,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1526,11037669,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1532,9840515,2057,158635,25,33,2022,0,0,5.0,5.0,0,1998.0,165.0,213.0,1,3
1533,8781648,1901,146600,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1534,10296948,1958,151000,16,38,2022,0,0,4.0,5.0,0,1498.0,182.0,240.0,1,3
1535,10296951,1751,135100,16,72,2022,0,0,5.0,5.0,0,1498.0,181.0,240.0,1,3
1536,10296954,1188,91600,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
1537,10307402,934,72036,31,50,2022,0,0,5.0,7.0,0,1561.0,140.0,205.0,1,3
1539,7099808,1088,83888,28,17,2022,0,0,4.0,5.0,0,999.0,101.0,152.0,1,3
1540,10844347,1136,87600,36,139,2022,0,0,5.0,5.0,0,1496.0,107.0,140.0,1,3
1541,10159701,1617,124700,25,25,2022,0,0,4.0,5.0,1,1898.0,150.0,350.0,1,0
1542,7158298,933,72000,16,37,2022,1,0,4.0,5.0,0,1498.0,121.0,145.0,1,3
1543,8796433,1042,80390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
1544,8994915,1042,80390,27,118,2022,0,1,4.0,5.0,1,2477.0,110.0,200.0,1,0
1545,10008025,1888,145600,27,118,2022,0,0,4.0,5.0,1,2442.0,181.0,430.0,1,0
1546,11034481,1272,98123,31,131,2022,0,0,5.0,5.0,0,1477.0,177.0,255.0,1,3
1547,11073937,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1548,11050391,2093,161430,16,30,2023,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
1549,11073884,2165,167000,9,105,2022,0,0,4.0,5.0,1,1996.0,211.0,500.0,1,0
1552,8588901,3291,253888,26,14,2022,1,0,4.0,5.0,0,1991.0,224.0,350.0,1,3
1554,10970720,1243,95880,36,76,2022,0,1,2.0,2.0,0,2393.0,150.0,400.0,1,0
1555,11005039,1346,103800,10,124,2022,0,1,4.0,10.0,1,2771.0,129.0,193.0,1,0
1556,11005063,707,54500,5,48,2022,0,1,5.0,2.0,0,1244.0,98.0,120.0,1,3
1557,11004735,1151,88800,10,124,2022,0,1,5.0,3.0,0,2771.0,95.0,225.0,1,0
1558,5355886,699,53900,29,90,2022,0,0,5.0,5.0,0,1496.0,103.0,137.0,1,3
1559,11064618,1552,119700,30,1,2022,0,0,5.0,5.0,0,1199.0,132.0,230.0,1,3
1560,9076749,1486,114600,28,98,2022,1,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
1561,8809843,1775,136888,28,127,2022,1,0,5.0,7.0,0,1997.0,144.0,200.0,1,3
1562,9076755,1545,119200,28,98,2022,0,0,4.0,5.0,1,2488.0,190.0,450.0,1,0
1563,10729817,3361,259245,33,24,2022,0,0,2.0,4.0,1,2387.0,237.0,250.0,1,3
1564,10655597,959,73960,16,37,2022,0,0,5.0,5.0,0,1498.0,121.0,145.0,1,3
1565,10166872,2980,229888,20,36,2022,0,0,5.0,11.0,1,2151.0,201.0,440.0,1,0
1567,7775044,1141,88000,16,23,2022,0,0,5.0,7.0,0,1497.0,120.0,145.0,1,3
1568,9311086,535,41300,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1569,10999924,1006,77580,29,20,2022,0,0,5.0,7.0,0,1496.0,102.0,133.0,1,3
1572,11001350,497,38300,31,111,2022,0,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1573,9193573,613,47300,31,101,2022,0,0,4.0,5.0,0,1597.0,109.0,150.0,1,3
1574,9451765,710,54800,31,79,2022,1,0,5.0,5.0,0,1597.0,109.0,150.0,1,3
1575,9307616,568,43800,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1576,9551714,464,35800,31,111,2022,1,0,4.0,5.0,0,1332.0,95.0,120.0,1,3
1577,9989462,1210,93300,31,130,2022,1,0,5.0,5.0,0,1477.0,150.0,226.0,1,3
1578,10198768,1452,112000,9,105,2022,1,0,4.0,5.0,1,1996.0,170.0,405.0,1,0
1579,10296952,2222,171400,16,30,2022,0,0,5.0,5.0,0,1498.0,193.0,243.0,1,3
